representation,weighting,bin_x_center_km,bin_y_center_km,probability_mass
centered,equal_cyclone,-325.0,-875.0,0.0003270301030249126
centered,equal_cyclone,-275.0,-875.0,0.00034586406398058226
centered,equal_cyclone,-225.0,-875.0,0.00025929322043588516
centered,equal_cyclone,-175.0,-875.0,0.00020905775750048266
centered,equal_cyclone,-125.0,-875.0,0.00017106343063696708
centered,equal_cyclone,-75.0,-875.0,0.0001532474248303608
centered,equal_cyclone,-25.0,-875.0,0.00015982767510725666
centered,equal_cyclone,25.0,-875.0,0.0001830963762067955
centered,equal_cyclone,75.0,-875.0,0.00018153004819686366
centered,equal_cyclone,125.0,-875.0,0.0001944068583742244
centered,equal_cyclone,175.0,-875.0,0.00021184840771784687
centered,equal_cyclone,225.0,-875.0,0.0001644150465805555
centered,equal_cyclone,275.0,-875.0,0.00018987748294268717
centered,equal_cyclone,325.0,-875.0,0.0002871505466423386
centered,equal_cyclone,375.0,-875.0,0.000340395890740756
centered,equal_cyclone,425.0,-875.0,0.00025356667387891355
centered,equal_cyclone,475.0,-875.0,0.0003280321038961881
centered,equal_cyclone,525.0,-875.0,0.0003861540993243854
centered,equal_cyclone,575.0,-875.0,0.0005087357490108389
centered,equal_cyclone,625.0,-875.0,0.0007227415446263938
centered,equal_cyclone,675.0,-875.0,0.00028827145082184724
centered,equal_cyclone,725.0,-875.0,0.0
centered,equal_cyclone,775.0,-875.0,0.0
centered,equal_cyclone,825.0,-875.0,0.0
centered,equal_cyclone,875.0,-875.0,0.0
centered,equal_cyclone,925.0,-875.0,0.0
centered,equal_cyclone,975.0,-875.0,0.0
centered,equal_cyclone,1025.0,-875.0,0.0
centered,equal_cyclone,1075.0,-875.0,0.0
centered,equal_cyclone,-1075.0,-825.0,0.0
centered,equal_cyclone,-1025.0,-825.0,0.0
centered,equal_cyclone,-975.0,-825.0,0.0
centered,equal_cyclone,-925.0,-825.0,0.0
centered,equal_cyclone,-875.0,-825.0,0.0
centered,equal_cyclone,-825.0,-825.0,0.0
centered,equal_cyclone,-775.0,-825.0,6.632485734547261e-06
centered,equal_cyclone,-725.0,-825.0,0.0007431421793283546
centered,equal_cyclone,-675.0,-825.0,0.0009663422212210656
centered,equal_cyclone,-625.0,-825.0,0.0005886137605931694
centered,equal_cyclone,-575.0,-825.0,0.0005041997101107674
centered,equal_cyclone,-525.0,-825.0,0.0003831312111686961
centered,equal_cyclone,-475.0,-825.0,0.0002927022871246038
centered,equal_cyclone,-425.0,-825.0,0.0002737127782282256
centered,equal_cyclone,-375.0,-825.0,0.00038836278928247256
centered,equal_cyclone,-325.0,-825.0,0.0003050637134510058
centered,equal_cyclone,-275.0,-825.0,0.00026676504747157737
centered,equal_cyclone,-225.0,-825.0,0.000186582506031539
centered,equal_cyclone,-175.0,-825.0,0.00013951038198175758
centered,equal_cyclone,-125.0,-825.0,0.00011366735381516484
centered,equal_cyclone,-75.0,-825.0,0.00012683497358284996
centered,equal_cyclone,-25.0,-825.0,0.00011335981979398425
centered,equal_cyclone,25.0,-825.0,0.00023407377513920462
centered,equal_cyclone,75.0,-825.0,0.00012148436604493277
centered,equal_cyclone,125.0,-825.0,0.00017307797453752137
centered,equal_cyclone,175.0,-825.0,0.0001916020024232596
centered,equal_cyclone,225.0,-825.0,0.0001579157546722109
centered,equal_cyclone,275.0,-825.0,0.0001479679213175433
centered,equal_cyclone,325.0,-825.0,0.0001507923493738442
centered,equal_cyclone,375.0,-825.0,0.00016323185880044526
centered,equal_cyclone,425.0,-825.0,0.0001697560071486116
centered,equal_cyclone,475.0,-825.0,0.00022852009472494156
centered,equal_cyclone,525.0,-825.0,0.00027001367099531367
centered,equal_cyclone,575.0,-825.0,0.00032151379156066304
centered,equal_cyclone,625.0,-825.0,0.00037455464716847585
centered,equal_cyclone,675.0,-825.0,0.0005733340777714155
centered,equal_cyclone,725.0,-825.0,0.0003719505387835403
centered,equal_cyclone,775.0,-825.0,1.878381952129731e-07
centered,equal_cyclone,825.0,-825.0,0.0
centered,equal_cyclone,875.0,-825.0,0.0
centered,equal_cyclone,925.0,-825.0,0.0
centered,equal_cyclone,975.0,-825.0,0.0
centered,equal_cyclone,1025.0,-825.0,0.0
centered,equal_cyclone,1075.0,-825.0,0.0
centered,equal_cyclone,-1075.0,-775.0,0.0
centered,equal_cyclone,-1025.0,-775.0,0.0
centered,equal_cyclone,-975.0,-775.0,0.0
centered,equal_cyclone,-925.0,-775.0,0.0
centered,equal_cyclone,-875.0,-775.0,0.0
centered,equal_cyclone,-825.0,-775.0,1.4093583866627201e-05
centered,equal_cyclone,-775.0,-775.0,0.0007728394627114166
centered,equal_cyclone,-725.0,-775.0,0.0010264494458353257
centered,equal_cyclone,-675.0,-775.0,0.000700012105957616
centered,equal_cyclone,-625.0,-775.0,0.0004629540635257137
centered,equal_cyclone,-575.0,-775.0,0.0003317582006704495
centered,equal_cyclone,-525.0,-775.0,0.0002715250625491926
centered,equal_cyclone,-475.0,-775.0,0.00026648025040522914
centered,equal_cyclone,-425.0,-775.0,0.00025984663770943744
centered,equal_cyclone,-375.0,-775.0,0.0002491991437795689
centered,equal_cyclone,-325.0,-775.0,0.00019390512317609475
centered,equal_cyclone,-275.0,-775.0,0.00014477806282291015
centered,equal_cyclone,-225.0,-775.0,0.00012233001048078521
centered,equal_cyclone,-175.0,-775.0,0.00013700911162957378
centered,equal_cyclone,-125.0,-775.0,0.0001128247265857776
centered,equal_cyclone,-75.0,-775.0,0.00015303165736060392
centered,equal_cyclone,-25.0,-775.0,9.404972649821409e-05
centered,equal_cyclone,25.0,-775.0,0.00010533248425154404
centered,equal_cyclone,75.0,-775.0,0.00010299137817787666
centered,equal_cyclone,125.0,-775.0,0.00010032239884609297
centered,equal_cyclone,175.0,-775.0,9.156498055068797e-05
centered,equal_cyclone,225.0,-775.0,0.00021565231748946494
centered,equal_cyclone,275.0,-775.0,0.00013324569639752484
centered,equal_cyclone,325.0,-775.0,0.00011285287099593417
centered,equal_cyclone,375.0,-775.0,0.00012770263207536746
centered,equal_cyclone,425.0,-775.0,0.00014226120777493384
centered,equal_cyclone,475.0,-775.0,0.00015270588575164932
centered,equal_cyclone,525.0,-775.0,0.0002435299233798454
centered,equal_cyclone,575.0,-775.0,0.00030405486460748896
centered,equal_cyclone,625.0,-775.0,0.0002794258768170056
centered,equal_cyclone,675.0,-775.0,0.00037154222536645167
centered,equal_cyclone,725.0,-775.0,0.00040639661784499126
centered,equal_cyclone,775.0,-775.0,0.00033667248165945976
centered,equal_cyclone,825.0,-775.0,1.0663570669020723e-06
centered,equal_cyclone,875.0,-775.0,0.0
centered,equal_cyclone,925.0,-775.0,0.0
centered,equal_cyclone,975.0,-775.0,0.0
centered,equal_cyclone,1025.0,-775.0,0.0
centered,equal_cyclone,1075.0,-775.0,0.0
centered,equal_cyclone,-1075.0,-725.0,0.0
centered,equal_cyclone,-1025.0,-725.0,0.0
centered,equal_cyclone,-975.0,-725.0,0.0
centered,equal_cyclone,-925.0,-725.0,0.0
centered,equal_cyclone,-875.0,-725.0,0.0
centered,equal_cyclone,-825.0,-725.0,0.0008289351636090027
centered,equal_cyclone,-775.0,-725.0,0.000953843961897034
centered,equal_cyclone,-725.0,-725.0,0.0007639752556319948
centered,equal_cyclone,-675.0,-725.0,0.0006323934257354197
centered,equal_cyclone,-625.0,-725.0,0.00035107772604065337
centered,equal_cyclone,-575.0,-725.0,0.00025247017182980286
centered,equal_cyclone,-525.0,-725.0,0.0002912176160817835
centered,equal_cyclone,-475.0,-725.0,0.0002982580969718751
centered,equal_cyclone,-425.0,-725.0,0.00019949257107855124
centered,equal_cyclone,-375.0,-725.0,0.00015982173284886337
centered,equal_cyclone,-325.0,-725.0,0.0001833016298743885
centered,equal_cyclone,-275.0,-725.0,0.0002171679515529497
centered,equal_cyclone,-225.0,-725.0,9.672572359666834e-05
centered,equal_cyclone,-175.0,-725.0,8.612263064448492e-05
centered,equal_cyclone,-125.0,-725.0,7.608818870332771e-05
centered,equal_cyclone,-75.0,-725.0,0.00020339947324596354
centered,equal_cyclone,-25.0,-725.0,8.482938696628418e-05
centered,equal_cyclone,25.0,-725.0,7.991877235071916e-05
centered,equal_cyclone,75.0,-725.0,8.260849819809971e-05
centered,equal_cyclone,125.0,-725.0,7.645847840462105e-05
centered,equal_cyclone,175.0,-725.0,8.261249068673376e-05
centered,equal_cyclone,225.0,-725.0,0.00011702572197446719
centered,equal_cyclone,275.0,-725.0,0.00011431991442790136
centered,equal_cyclone,325.0,-725.0,0.0001013601818206882
centered,equal_cyclone,375.0,-725.0,0.00011353435244673613
centered,equal_cyclone,425.0,-725.0,0.00013337534749497323
centered,equal_cyclone,475.0,-725.0,0.0001536792804969414
centered,equal_cyclone,525.0,-725.0,0.00018939109131348053
centered,equal_cyclone,575.0,-725.0,0.00025032622532676727
centered,equal_cyclone,625.0,-725.0,0.0002610416359500687
centered,equal_cyclone,675.0,-725.0,0.0002693220320282244
centered,equal_cyclone,725.0,-725.0,0.00033562288112490144
centered,equal_cyclone,775.0,-725.0,0.0006019201418143877
centered,equal_cyclone,825.0,-725.0,0.0003025521285474309
centered,equal_cyclone,875.0,-725.0,0.0
centered,equal_cyclone,925.0,-725.0,0.0
centered,equal_cyclone,975.0,-725.0,0.0
centered,equal_cyclone,1025.0,-725.0,0.0
centered,equal_cyclone,1075.0,-725.0,0.0
centered,equal_cyclone,-1075.0,-675.0,0.0
centered,equal_cyclone,-1025.0,-675.0,0.0
centered,equal_cyclone,-975.0,-675.0,0.0
centered,equal_cyclone,-925.0,-675.0,0.0
centered,equal_cyclone,-875.0,-675.0,0.0005485051130426477
centered,equal_cyclone,-825.0,-675.0,0.0013187563074569329
centered,equal_cyclone,-775.0,-675.0,0.000755137367781838
centered,equal_cyclone,-725.0,-675.0,0.0006801633812759818
centered,equal_cyclone,-675.0,-675.0,0.0005868569545716468
centered,equal_cyclone,-625.0,-675.0,0.00041854481128787306
centered,equal_cyclone,-575.0,-675.0,0.00022461982196944708
centered,equal_cyclone,-525.0,-675.0,0.00016800988553378987
centered,equal_cyclone,-475.0,-675.0,0.00016517218038973673
centered,equal_cyclone,-425.0,-675.0,0.0001541530489107297
centered,equal_cyclone,-375.0,-675.0,0.00013012424617380765
centered,equal_cyclone,-325.0,-675.0,0.0001377540176273203
centered,equal_cyclone,-275.0,-675.0,0.00012065047325474828
centered,equal_cyclone,-225.0,-675.0,8.783366727978881e-05
centered,equal_cyclone,-175.0,-675.0,8.334196916821335e-05
centered,equal_cyclone,-125.0,-675.0,7.32101074667662e-05
centered,equal_cyclone,-75.0,-675.0,7.223710687794372e-05
centered,equal_cyclone,-25.0,-675.0,9.106292901560218e-05
centered,equal_cyclone,25.0,-675.0,7.54418880861587e-05
centered,equal_cyclone,75.0,-675.0,7.518004408704345e-05
centered,equal_cyclone,125.0,-675.0,6.916973225362087e-05
centered,equal_cyclone,175.0,-675.0,7.951760799416858e-05
centered,equal_cyclone,225.0,-675.0,0.00010690082458655984
centered,equal_cyclone,275.0,-675.0,8.781088757870579e-05
centered,equal_cyclone,325.0,-675.0,9.830343267536737e-05
centered,equal_cyclone,375.0,-675.0,0.00012259982097584295
centered,equal_cyclone,425.0,-675.0,0.00010855044755267971
centered,equal_cyclone,475.0,-675.0,0.00011729785834872867
centered,equal_cyclone,525.0,-675.0,0.00021497081668200694
centered,equal_cyclone,575.0,-675.0,0.00020574719138230336
centered,equal_cyclone,625.0,-675.0,0.00022099586594677266
centered,equal_cyclone,675.0,-675.0,0.00032885530816598125
centered,equal_cyclone,725.0,-675.0,0.0003043177255635075
centered,equal_cyclone,775.0,-675.0,0.00036280091258532733
centered,equal_cyclone,825.0,-675.0,0.0005015552060028355
centered,equal_cyclone,875.0,-675.0,0.00026056729372173824
centered,equal_cyclone,925.0,-675.0,0.0
centered,equal_cyclone,975.0,-675.0,0.0
centered,equal_cyclone,1025.0,-675.0,0.0
centered,equal_cyclone,1075.0,-675.0,0.0
centered,equal_cyclone,-1075.0,-625.0,0.0
centered,equal_cyclone,-1025.0,-625.0,0.0
centered,equal_cyclone,-975.0,-625.0,0.0
centered,equal_cyclone,-925.0,-625.0,0.00014256698808897894
centered,equal_cyclone,-875.0,-625.0,0.001033502607777348
centered,equal_cyclone,-825.0,-625.0,0.0008531126178187061
centered,equal_cyclone,-775.0,-625.0,0.0004919669161121327
centered,equal_cyclone,-725.0,-625.0,0.0003192072006238284
centered,equal_cyclone,-675.0,-625.0,0.0002604456385424116
centered,equal_cyclone,-625.0,-625.0,0.0002623229561724794
centered,equal_cyclone,-575.0,-625.0,0.00022472706178932795
centered,equal_cyclone,-525.0,-625.0,0.0001630920185857806
centered,equal_cyclone,-475.0,-625.0,0.0001343509387263782
centered,equal_cyclone,-425.0,-625.0,0.0001101158851367637
centered,equal_cyclone,-375.0,-625.0,0.00016189610967592697
centered,equal_cyclone,-325.0,-625.0,0.00013467754194373938
centered,equal_cyclone,-275.0,-625.0,0.0001010039627322104
centered,equal_cyclone,-225.0,-625.0,9.255433528023888e-05
centered,equal_cyclone,-175.0,-625.0,8.435660242439438e-05
centered,equal_cyclone,-125.0,-625.0,8.485974763021641e-05
centered,equal_cyclone,-75.0,-625.0,7.968097623718253e-05
centered,equal_cyclone,-25.0,-625.0,7.802760942544091e-05
centered,equal_cyclone,25.0,-625.0,8.185011486226396e-05
centered,equal_cyclone,75.0,-625.0,7.317874369074861e-05
centered,equal_cyclone,125.0,-625.0,7.550579172819871e-05
centered,equal_cyclone,175.0,-625.0,0.00015781903459597378
centered,equal_cyclone,225.0,-625.0,0.0002968535523076983
centered,equal_cyclone,275.0,-625.0,0.0001576263447026008
centered,equal_cyclone,325.0,-625.0,0.00010865425438932703
centered,equal_cyclone,375.0,-625.0,0.00010475592912700805
centered,equal_cyclone,425.0,-625.0,9.386842203214292e-05
centered,equal_cyclone,475.0,-625.0,9.892814573660188e-05
centered,equal_cyclone,525.0,-625.0,0.00014032009477565899
centered,equal_cyclone,575.0,-625.0,0.00023019569168970203
centered,equal_cyclone,625.0,-625.0,0.00019653557696479678
centered,equal_cyclone,675.0,-625.0,0.00023549318091720331
centered,equal_cyclone,725.0,-625.0,0.00024146815251368297
centered,equal_cyclone,775.0,-625.0,0.0003398061743852545
centered,equal_cyclone,825.0,-625.0,0.0004242704359102079
centered,equal_cyclone,875.0,-625.0,0.0006447875077923954
centered,equal_cyclone,925.0,-625.0,0.0001785817643950793
centered,equal_cyclone,975.0,-625.0,0.0
centered,equal_cyclone,1025.0,-625.0,0.0
centered,equal_cyclone,1075.0,-625.0,0.0
centered,equal_cyclone,-1075.0,-575.0,0.0
centered,equal_cyclone,-1025.0,-575.0,0.0
centered,equal_cyclone,-975.0,-575.0,7.622374270191232e-07
centered,equal_cyclone,-925.0,-575.0,0.0013194053965486041
centered,equal_cyclone,-875.0,-575.0,0.0007766439791159967
centered,equal_cyclone,-825.0,-575.0,0.00047205866335139267
centered,equal_cyclone,-775.0,-575.0,0.00036232064459891826
centered,equal_cyclone,-725.0,-575.0,0.00035657511177180485
centered,equal_cyclone,-675.0,-575.0,0.0002894548873914621
centered,equal_cyclone,-625.0,-575.0,0.00020218105343755593
centered,equal_cyclone,-575.0,-575.0,0.0001951978334172802
centered,equal_cyclone,-525.0,-575.0,0.00016757515580703044
centered,equal_cyclone,-475.0,-575.0,0.00013620182306867812
centered,equal_cyclone,-425.0,-575.0,0.00011704048826842004
centered,equal_cyclone,-375.0,-575.0,0.00010751472860201488
centered,equal_cyclone,-325.0,-575.0,0.00011874346002499155
centered,equal_cyclone,-275.0,-575.0,0.0001244496341192244
centered,equal_cyclone,-225.0,-575.0,0.00010270721562306517
centered,equal_cyclone,-175.0,-575.0,9.026219971078141e-05
centered,equal_cyclone,-125.0,-575.0,9.330185774721494e-05
centered,equal_cyclone,-75.0,-575.0,9.472857252326676e-05
centered,equal_cyclone,-25.0,-575.0,0.00010229969820846819
centered,equal_cyclone,25.0,-575.0,0.00019529123384408981
centered,equal_cyclone,75.0,-575.0,0.00010207410746819518
centered,equal_cyclone,125.0,-575.0,0.00011037476849097689
centered,equal_cyclone,175.0,-575.0,0.00010503021207439635
centered,equal_cyclone,225.0,-575.0,0.00011968285504311144
centered,equal_cyclone,275.0,-575.0,0.00012890207929435916
centered,equal_cyclone,325.0,-575.0,0.00012271553160518093
centered,equal_cyclone,375.0,-575.0,0.00011305256464655002
centered,equal_cyclone,425.0,-575.0,9.927975829501003e-05
centered,equal_cyclone,475.0,-575.0,0.00010240555985038283
centered,equal_cyclone,525.0,-575.0,0.00014514030933409844
centered,equal_cyclone,575.0,-575.0,0.0001482786772550006
centered,equal_cyclone,625.0,-575.0,0.00015466890687345695
centered,equal_cyclone,675.0,-575.0,0.00024029193342479986
centered,equal_cyclone,725.0,-575.0,0.0002684719720303064
centered,equal_cyclone,775.0,-575.0,0.00022040218795246942
centered,equal_cyclone,825.0,-575.0,0.00026315262106605476
centered,equal_cyclone,875.0,-575.0,0.00044540644434043155
centered,equal_cyclone,925.0,-575.0,0.0003178811492274645
centered,equal_cyclone,975.0,-575.0,1.0600680410092695e-06
centered,equal_cyclone,1025.0,-575.0,0.0
centered,equal_cyclone,1075.0,-575.0,0.0
centered,equal_cyclone,-1075.0,-525.0,0.0
centered,equal_cyclone,-1025.0,-525.0,0.0
centered,equal_cyclone,-975.0,-525.0,0.0009799739804734913
centered,equal_cyclone,-925.0,-525.0,0.0014388391286488387
centered,equal_cyclone,-875.0,-525.0,0.0009462528701984945
centered,equal_cyclone,-825.0,-525.0,0.0005483825916252699
centered,equal_cyclone,-775.0,-525.0,0.0003128637902031486
centered,equal_cyclone,-725.0,-525.0,0.00024174374219530448
centered,equal_cyclone,-675.0,-525.0,0.00022012734657326743
centered,equal_cyclone,-625.0,-525.0,0.00022952710568104065
centered,equal_cyclone,-575.0,-525.0,0.00019575976678763848
centered,equal_cyclone,-525.0,-525.0,0.00016219429345027916
centered,equal_cyclone,-475.0,-525.0,0.00015394734281740734
centered,equal_cyclone,-425.0,-525.0,0.00014770452373480752
centered,equal_cyclone,-375.0,-525.0,0.0001344787993429787
centered,equal_cyclone,-325.0,-525.0,0.00013436071447333768
centered,equal_cyclone,-275.0,-525.0,0.00012009885023305632
centered,equal_cyclone,-225.0,-525.0,0.00010842618856406197
centered,equal_cyclone,-175.0,-525.0,0.00013314797008265254
centered,equal_cyclone,-125.0,-525.0,0.00014301790519592966
centered,equal_cyclone,-75.0,-525.0,0.00014371511191458333
centered,equal_cyclone,-25.0,-525.0,0.00014411311934826957
centered,equal_cyclone,25.0,-525.0,0.00015211648979606576
centered,equal_cyclone,75.0,-525.0,0.0001283721748113671
centered,equal_cyclone,125.0,-525.0,0.00014729974339816834
centered,equal_cyclone,175.0,-525.0,0.00013612801567748834
centered,equal_cyclone,225.0,-525.0,0.0001262991360575395
centered,equal_cyclone,275.0,-525.0,0.00016074295621938643
centered,equal_cyclone,325.0,-525.0,0.00013901138915239125
centered,equal_cyclone,375.0,-525.0,0.00012520741472510892
centered,equal_cyclone,425.0,-525.0,0.0001090477664485176
centered,equal_cyclone,475.0,-525.0,0.00012095435624173027
centered,equal_cyclone,525.0,-525.0,0.000145015248678447
centered,equal_cyclone,575.0,-525.0,0.00014347843281271934
centered,equal_cyclone,625.0,-525.0,0.00014768892511706863
centered,equal_cyclone,675.0,-525.0,0.00017114476751112163
centered,equal_cyclone,725.0,-525.0,0.00017203297833823616
centered,equal_cyclone,775.0,-525.0,0.00022838811408701682
centered,equal_cyclone,825.0,-525.0,0.0002186709420644663
centered,equal_cyclone,875.0,-525.0,0.00027943719392298303
centered,equal_cyclone,925.0,-525.0,0.0005274871180295322
centered,equal_cyclone,975.0,-525.0,0.00014587618369286246
centered,equal_cyclone,1025.0,-525.0,0.0
centered,equal_cyclone,1075.0,-525.0,0.0
centered,equal_cyclone,-1075.0,-475.0,0.0
centered,equal_cyclone,-1025.0,-475.0,2.681809793452929e-06
centered,equal_cyclone,-975.0,-475.0,0.0014484007617117465
centered,equal_cyclone,-925.0,-475.0,0.0007756266418430512
centered,equal_cyclone,-875.0,-475.0,0.0005914573665279377
centered,equal_cyclone,-825.0,-475.0,0.0004433960248461358
centered,equal_cyclone,-775.0,-475.0,0.000292152879490157
centered,equal_cyclone,-725.0,-475.0,0.00022251864684338755
centered,equal_cyclone,-675.0,-475.0,0.0002319012621397217
centered,equal_cyclone,-625.0,-475.0,0.00035791117212778916
centered,equal_cyclone,-575.0,-475.0,0.0001701681849905447
centered,equal_cyclone,-525.0,-475.0,0.0001599431370242185
centered,equal_cyclone,-475.0,-475.0,0.0001831774782713676
centered,equal_cyclone,-425.0,-475.0,0.00016681406839334865
centered,equal_cyclone,-375.0,-475.0,0.0001723111244122261
centered,equal_cyclone,-325.0,-475.0,0.0001804233138401503
centered,equal_cyclone,-275.0,-475.0,0.00016051344023873459
centered,equal_cyclone,-225.0,-475.0,0.0001555787687906892
centered,equal_cyclone,-175.0,-475.0,0.00018059218266670772
centered,equal_cyclone,-125.0,-475.0,0.0001887829387126485
centered,equal_cyclone,-75.0,-475.0,0.00023609638802441724
centered,equal_cyclone,-25.0,-475.0,0.0001868984224067
centered,equal_cyclone,25.0,-475.0,0.00018305510726846904
centered,equal_cyclone,75.0,-475.0,0.00017649181849927807
centered,equal_cyclone,125.0,-475.0,0.00020089422008916775
centered,equal_cyclone,175.0,-475.0,0.0002031942174073855
centered,equal_cyclone,225.0,-475.0,0.000186712576407595
centered,equal_cyclone,275.0,-475.0,0.00020427946113948974
centered,equal_cyclone,325.0,-475.0,0.00017645963623911598
centered,equal_cyclone,375.0,-475.0,0.00014625329795506158
centered,equal_cyclone,425.0,-475.0,0.00013201548850154456
centered,equal_cyclone,475.0,-475.0,0.00015901945743825954
centered,equal_cyclone,525.0,-475.0,0.000204970943587563
centered,equal_cyclone,575.0,-475.0,0.00017558777851071916
centered,equal_cyclone,625.0,-475.0,0.00015602803272719726
centered,equal_cyclone,675.0,-475.0,0.00014353802156345552
centered,equal_cyclone,725.0,-475.0,0.00017786620064565018
centered,equal_cyclone,775.0,-475.0,0.00019145589241305382
centered,equal_cyclone,825.0,-475.0,0.00033027592985815374
centered,equal_cyclone,875.0,-475.0,0.00034568087740297846
centered,equal_cyclone,925.0,-475.0,0.000346234253479061
centered,equal_cyclone,975.0,-475.0,0.00046766034350487586
centered,equal_cyclone,1025.0,-475.0,1.0659520337662836e-06
centered,equal_cyclone,1075.0,-475.0,0.0
centered,equal_cyclone,-1075.0,-425.0,0.0
centered,equal_cyclone,-1025.0,-425.0,0.0008593871506184782
centered,equal_cyclone,-975.0,-425.0,0.0013538337159961667
centered,equal_cyclone,-925.0,-425.0,0.0006501548369498623
centered,equal_cyclone,-875.0,-425.0,0.0004002126235153247
centered,equal_cyclone,-825.0,-425.0,0.00035237530917634993
centered,equal_cyclone,-775.0,-425.0,0.0003992757100123295
centered,equal_cyclone,-725.0,-425.0,0.00023025652280708668
centered,equal_cyclone,-675.0,-425.0,0.00028218486433120545
centered,equal_cyclone,-625.0,-425.0,0.000226748137294109
centered,equal_cyclone,-575.0,-425.0,0.00020955045364546218
centered,equal_cyclone,-525.0,-425.0,0.0002274157908010165
centered,equal_cyclone,-475.0,-425.0,0.00020891117506342886
centered,equal_cyclone,-425.0,-425.0,0.00019636598386055964
centered,equal_cyclone,-375.0,-425.0,0.00018483828585540038
centered,equal_cyclone,-325.0,-425.0,0.0002012668835436642
centered,equal_cyclone,-275.0,-425.0,0.00020524393679382673
centered,equal_cyclone,-225.0,-425.0,0.00020926517075572478
centered,equal_cyclone,-175.0,-425.0,0.0002179054148092999
centered,equal_cyclone,-125.0,-425.0,0.00024635429832103493
centered,equal_cyclone,-75.0,-425.0,0.00025195142139907616
centered,equal_cyclone,-25.0,-425.0,0.00027914284195382954
centered,equal_cyclone,25.0,-425.0,0.0003513943342146465
centered,equal_cyclone,75.0,-425.0,0.0003419776164958857
centered,equal_cyclone,125.0,-425.0,0.00030332617590024817
centered,equal_cyclone,175.0,-425.0,0.00025663530139921414
centered,equal_cyclone,225.0,-425.0,0.0002497680160126271
centered,equal_cyclone,275.0,-425.0,0.00025454706249295833
centered,equal_cyclone,325.0,-425.0,0.00022586545419458058
centered,equal_cyclone,375.0,-425.0,0.00021319086864094027
centered,equal_cyclone,425.0,-425.0,0.00018745006707612566
centered,equal_cyclone,475.0,-425.0,0.00020060399144181552
centered,equal_cyclone,525.0,-425.0,0.00019665989475118543
centered,equal_cyclone,575.0,-425.0,0.00016719453474603512
centered,equal_cyclone,625.0,-425.0,0.00015265918999875436
centered,equal_cyclone,675.0,-425.0,0.0001940115948192594
centered,equal_cyclone,725.0,-425.0,0.00017016199948761387
centered,equal_cyclone,775.0,-425.0,0.0001748916346129694
centered,equal_cyclone,825.0,-425.0,0.0001797532719608312
centered,equal_cyclone,875.0,-425.0,0.0002206076058156899
centered,equal_cyclone,925.0,-425.0,0.0002623968135755247
centered,equal_cyclone,975.0,-425.0,0.0006007551030382
centered,equal_cyclone,1025.0,-425.0,0.0002495123485027653
centered,equal_cyclone,1075.0,-425.0,0.0
centered,equal_cyclone,-1075.0,-375.0,0.0
centered,equal_cyclone,-1025.0,-375.0,0.0011202978914723288
centered,equal_cyclone,-975.0,-375.0,0.0008867312947954083
centered,equal_cyclone,-925.0,-375.0,0.0005887563763304484
centered,equal_cyclone,-875.0,-375.0,0.0003563945355112709
centered,equal_cyclone,-825.0,-375.0,0.0003224626905902612
centered,equal_cyclone,-775.0,-375.0,0.00028621865605233873
centered,equal_cyclone,-725.0,-375.0,0.00024877258792855417
centered,equal_cyclone,-675.0,-375.0,0.00031669432672142564
centered,equal_cyclone,-625.0,-375.0,0.00022941950848823778
centered,equal_cyclone,-575.0,-375.0,0.00020698048934681733
centered,equal_cyclone,-525.0,-375.0,0.0002168321951085015
centered,equal_cyclone,-475.0,-375.0,0.00022316497663685652
centered,equal_cyclone,-425.0,-375.0,0.0002166275918057091
centered,equal_cyclone,-375.0,-375.0,0.00022743084657827933
centered,equal_cyclone,-325.0,-375.0,0.0002576145888087801
centered,equal_cyclone,-275.0,-375.0,0.00030520617258489335
centered,equal_cyclone,-225.0,-375.0,0.0002879539953280172
centered,equal_cyclone,-175.0,-375.0,0.0003053207324259859
centered,equal_cyclone,-125.0,-375.0,0.0003668018552401942
centered,equal_cyclone,-75.0,-375.0,0.00033753682463798126
centered,equal_cyclone,-25.0,-375.0,0.00040741093425434005
centered,equal_cyclone,25.0,-375.0,0.0005573621278142047
centered,equal_cyclone,75.0,-375.0,0.00035239273723153985
centered,equal_cyclone,125.0,-375.0,0.0003222181439358495
centered,equal_cyclone,175.0,-375.0,0.00033063767566688887
centered,equal_cyclone,225.0,-375.0,0.0003992880815534317
centered,equal_cyclone,275.0,-375.0,0.00029943021881769497
centered,equal_cyclone,325.0,-375.0,0.0003028412569370691
centered,equal_cyclone,375.0,-375.0,0.00034435590749053597
centered,equal_cyclone,425.0,-375.0,0.0002550458999602356
centered,equal_cyclone,475.0,-375.0,0.0002605884914165856
centered,equal_cyclone,525.0,-375.0,0.0002502534537915424
centered,equal_cyclone,575.0,-375.0,0.00022627004668665962
centered,equal_cyclone,625.0,-375.0,0.00018478206844569123
centered,equal_cyclone,675.0,-375.0,0.00017671705507703666
centered,equal_cyclone,725.0,-375.0,0.00017628477597726424
centered,equal_cyclone,775.0,-375.0,0.00017413530695617845
centered,equal_cyclone,825.0,-375.0,0.00016226915057486325
centered,equal_cyclone,875.0,-375.0,0.0002473127285294478
centered,equal_cyclone,925.0,-375.0,0.00022257976602574667
centered,equal_cyclone,975.0,-375.0,0.0003059588393334895
centered,equal_cyclone,1025.0,-375.0,0.00030769080890388556
centered,equal_cyclone,1075.0,-375.0,0.0
