track_id,eligible_states,q95_positive_states,eligible_duration_hours,q95_positive_duration_hours,eligible_time_span_hours,equal_state_mass_fraction,equal_cyclone_mass_fraction,equal_state_contribution_rank
20140468,18,18,108,108,114.0,0.001063766916848886,0.0005691519635742744,159
20140474,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,909
20140477,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1343
20140487,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,248
20140496,13,6,78,36,72.0,0.000354588972282962,0.0005691519635742744,1194
20140500,15,15,90,90,84.0,0.000886472430707405,0.0005691519635742744,301
20140508,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1496
20140515,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,601
20140516,25,15,150,90,150.0,0.000886472430707405,0.0005691519635742744,302
20140525,7,2,42,12,36.0,0.00011819632409432067,0.0005691519635742744,1670
20140532,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1344
20140536,14,4,84,24,78.0,0.00023639264818864133,0.0005691519635742744,1497
20140544,19,10,114,60,108.0,0.0005909816204716033,0.0005691519635742744,688
20140547,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,799
20140549,34,29,204,174,216.0,0.0017138466993676497,0.0005691519635742744,12
20140592,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1195
20140598,13,8,78,48,72.0,0.00047278529637728267,0.0005691519635742744,910
20140607,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,689
20140615,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,249
20140618,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,800
20140623,23,20,138,120,132.0,0.0011819632409432066,0.0005691519635742744,98
20140642,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1345
20140648,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,801
20140651,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,602
20140668,10,1,60,6,54.0,5.9098162047160334e-05,0.0005691519635742744,1728
20140678,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1054
20140686,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,802
20140692,16,12,96,72,90.0,0.000709177944565924,0.0005691519635742744,511
20140706,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1055
20140710,9,5,54,30,48.0,0.00029549081023580166,0.0005691519635742744,1346
20140711,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1056
20140712,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,512
20140726,14,8,84,48,78.0,0.00047278529637728267,0.0005691519635742744,911
20140727,13,11,78,66,72.0,0.0006500797825187637,0.0005691519635742744,603
20140731,12,8,72,48,66.0,0.00047278529637728267,0.0005691519635742744,912
20140736,22,17,132,102,126.0,0.0010046687548017257,0.0005691519635742744,204
20140759,19,10,114,60,108.0,0.0005909816204716033,0.0005691519635742744,690
20140766,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,303
20140774,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,205
20140778,7,1,42,6,36.0,5.9098162047160334e-05,0.0005691519635742744,1729
20140797,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,913
20140807,37,27,222,162,216.0,0.001595650375273329,0.0005691519635742744,16
20140822,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,304
20140830,20,18,120,108,114.0,0.001063766916848886,0.0005691519635742744,160
20140838,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,803
20140840,11,9,66,54,60.0,0.000531883458424443,0.0005691519635742744,804
20140852,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1057
20140855,5,5,30,30,30.0,0.00029549081023580166,0.0005691519635742744,1347
20140862,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1196
20140864,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1197
20140873,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1498
20140877,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,805
20140894,9,5,54,30,48.0,0.00029549081023580166,0.0005691519635742744,1348
20140918,10,3,60,18,54.0,0.000177294486141481,0.0005691519635742744,1593
20140924,17,14,102,84,102.0,0.0008273742686602446,0.0005691519635742744,386
20140932,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,513
20140935,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,450
20140942,15,2,90,12,84.0,0.00011819632409432067,0.0005691519635742744,1671
20140944,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1349
20140950,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1198
20140951,26,24,156,144,162.0,0.001418355889131848,0.0005691519635742744,39
20140954,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1058
20140963,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1350
20140976,20,5,120,30,114.0,0.00029549081023580166,0.0005691519635742744,1351
20140979,20,14,120,84,114.0,0.0008273742686602446,0.0005691519635742744,387
20140987,11,9,66,54,60.0,0.000531883458424443,0.0005691519635742744,806
20140991,7,4,42,24,36.0,0.00023639264818864133,0.0005691519635742744,1499
20140997,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,206
20141006,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,807
20141009,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,914
20141011,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1199
20141014,19,18,114,108,108.0,0.001063766916848886,0.0005691519635742744,161
20141021,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1500
20141031,9,4,54,24,48.0,0.00023639264818864133,0.0005691519635742744,1501
20141035,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,691
20141038,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1502
20141039,20,16,120,96,114.0,0.0009455705927545653,0.0005691519635742744,250
20141045,9,2,54,12,48.0,0.00011819632409432067,0.0005691519635742744,1672
20141056,26,5,156,30,150.0,0.00029549081023580166,0.0005691519635742744,1352
20141063,19,15,114,90,108.0,0.000886472430707405,0.0005691519635742744,305
20141068,23,4,138,24,132.0,0.00023639264818864133,0.0005691519635742744,1503
20141074,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,251
20141076,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1353
20141089,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1059
20141094,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1673
20141103,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,306
20141104,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1200
20141118,8,3,48,18,42.0,0.000177294486141481,0.0005691519635742744,1594
20141124,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,915
20141142,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,252
20141147,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1201
20141148,13,8,78,48,72.0,0.00047278529637728267,0.0005691519635742744,916
20141157,13,3,78,18,72.0,0.000177294486141481,0.0005691519635742744,1595
20141160,19,7,114,42,120.0,0.0004136871343301223,0.0005691519635742744,1060
20141165,16,13,96,78,90.0,0.0007682761066130844,0.0005691519635742744,451
20141169,16,12,96,72,90.0,0.000709177944565924,0.0005691519635742744,514
20141170,12,4,72,24,66.0,0.00023639264818864133,0.0005691519635742744,1504
20141177,11,3,66,18,66.0,0.000177294486141481,0.0005691519635742744,1596
20141180,14,1,84,6,78.0,5.9098162047160334e-05,0.0005691519635742744,1730
20141181,4,3,24,18,18.0,0.000177294486141481,0.0005691519635742744,1597
20141185,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1202
20150005,15,12,90,72,84.0,0.000709177944565924,0.0005691519635742744,515
20150010,42,10,252,60,300.0,0.0005909816204716033,0.0005691519635742744,692
20150015,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,693
20150017,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,917
20150020,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1354
20150024,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1355
20150025,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,604
20150027,11,5,66,30,60.0,0.00029549081023580166,0.0005691519635742744,1356
20150031,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,808
20150039,15,14,90,84,84.0,0.0008273742686602446,0.0005691519635742744,388
20150049,15,11,90,66,84.0,0.0006500797825187637,0.0005691519635742744,605
20150053,20,18,120,108,126.0,0.001063766916848886,0.0005691519635742744,162
20150059,19,8,114,48,108.0,0.00047278529637728267,0.0005691519635742744,918
20150069,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,606
20150075,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1505
20150081,11,3,66,18,60.0,0.000177294486141481,0.0005691519635742744,1598
20150083,13,1,78,6,72.0,5.9098162047160334e-05,0.0005691519635742744,1731
20150087,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1599
20150097,33,17,198,102,192.0,0.0010046687548017257,0.0005691519635742744,207
20150098,5,1,30,6,24.0,5.9098162047160334e-05,0.0005691519635742744,1732
20150100,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,307
20150108,19,6,114,36,108.0,0.000354588972282962,0.0005691519635742744,1203
20150111,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1357
20150112,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1358
20150115,8,4,48,24,42.0,0.00023639264818864133,0.0005691519635742744,1506
20150123,25,18,150,108,144.0,0.001063766916848886,0.0005691519635742744,163
20150134,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1359
20150135,14,9,84,54,78.0,0.000531883458424443,0.0005691519635742744,809
20150140,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1507
20150149,9,4,54,24,54.0,0.00023639264818864133,0.0005691519635742744,1508
20150153,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1360
20150165,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,810
20150167,26,20,156,120,156.0,0.0011819632409432066,0.0005691519635742744,99
20150175,20,15,120,90,114.0,0.000886472430707405,0.0005691519635742744,308
20150185,14,11,84,66,78.0,0.0006500797825187637,0.0005691519635742744,607
20150187,36,23,216,138,222.0,0.0013592577270846876,0.0005691519635742744,52
20150189,17,4,102,24,96.0,0.00023639264818864133,0.0005691519635742744,1509
20150198,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1600
20150206,14,11,84,66,78.0,0.0006500797825187637,0.0005691519635742744,608
20150212,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1361
20150213,18,2,108,12,126.0,0.00011819632409432067,0.0005691519635742744,1674
20150218,13,11,78,66,72.0,0.0006500797825187637,0.0005691519635742744,609
20150222,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1362
20150231,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,694
20150234,30,18,180,108,174.0,0.001063766916848886,0.0005691519635742744,164
20150252,14,7,84,42,78.0,0.0004136871343301223,0.0005691519635742744,1061
20150260,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,452
20150266,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1204
20150272,20,9,120,54,114.0,0.000531883458424443,0.0005691519635742744,811
20150285,16,13,96,78,90.0,0.0007682761066130844,0.0005691519635742744,453
20150293,11,1,66,6,60.0,5.9098162047160334e-05,0.0005691519635742744,1733
20150306,17,14,102,84,96.0,0.0008273742686602446,0.0005691519635742744,389
20150325,10,5,60,30,54.0,0.00029549081023580166,0.0005691519635742744,1363
20150359,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,516
20150369,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1062
20150370,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,695
20150371,13,9,78,54,72.0,0.000531883458424443,0.0005691519635742744,812
20150373,9,5,54,30,48.0,0.00029549081023580166,0.0005691519635742744,1364
20150377,20,16,120,96,114.0,0.0009455705927545653,0.0005691519635742744,253
20150391,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,454
20150403,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1510
20150407,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,696
20150436,16,14,96,84,90.0,0.0008273742686602446,0.0005691519635742744,390
20150441,11,2,66,12,60.0,0.00011819632409432067,0.0005691519635742744,1675
20150445,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1205
20150448,5,1,30,6,24.0,5.9098162047160334e-05,0.0005691519635742744,1734
20150451,10,4,60,24,54.0,0.00023639264818864133,0.0005691519635742744,1511
20150458,21,10,126,60,126.0,0.0005909816204716033,0.0005691519635742744,697
20150468,19,15,114,90,108.0,0.000886472430707405,0.0005691519635742744,309
20150482,10,5,60,30,54.0,0.00029549081023580166,0.0005691519635742744,1365
20150483,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,698
20150491,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,813
20150496,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1206
20150499,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,455
20150515,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1063
20150528,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,814
20150532,15,12,90,72,84.0,0.000709177944565924,0.0005691519635742744,517
20150537,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1601
20150539,6,0,36,0,30.0,0.0,0.0,1767
20150541,11,5,66,30,60.0,0.00029549081023580166,0.0005691519635742744,1366
20150544,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1207
20150546,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,919
20150550,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1367
20150553,11,9,66,54,60.0,0.000531883458424443,0.0005691519635742744,815
20150560,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1368
20150561,25,20,150,120,144.0,0.0011819632409432066,0.0005691519635742744,100
20150566,19,14,114,84,108.0,0.0008273742686602446,0.0005691519635742744,391
20150594,8,5,48,30,42.0,0.00029549081023580166,0.0005691519635742744,1369
20150604,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1208
20150608,13,12,78,72,72.0,0.000709177944565924,0.0005691519635742744,518
20150614,17,9,102,54,96.0,0.000531883458424443,0.0005691519635742744,816
20150628,13,12,78,72,72.0,0.000709177944565924,0.0005691519635742744,519
20150629,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,920
20150637,19,18,114,108,108.0,0.001063766916848886,0.0005691519635742744,165
20150638,25,20,150,120,174.0,0.0011819632409432066,0.0005691519635742744,101
20150646,10,6,60,36,54.0,0.000354588972282962,0.0005691519635742744,1209
20150650,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1602
20150655,7,0,42,0,36.0,0.0,0.0,1768
20150656,16,12,96,72,90.0,0.000709177944565924,0.0005691519635742744,520
20150667,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,699
20150669,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1064
20150680,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,921
20150682,18,18,108,108,102.0,0.001063766916848886,0.0005691519635742744,166
20150699,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,700
20150700,22,18,132,108,132.0,0.001063766916848886,0.0005691519635742744,167
20150717,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,208
20150719,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1065
20150746,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,456
20150751,11,7,66,42,60.0,0.0004136871343301223,0.0005691519635742744,1066
20150761,20,16,120,96,114.0,0.0009455705927545653,0.0005691519635742744,254
20150765,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1370
20150783,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1371
20150802,24,24,144,144,138.0,0.001418355889131848,0.0005691519635742744,40
20150805,26,26,156,156,150.0,0.0015365522132261688,0.0005691519635742744,22
20150807,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,817
20150809,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,457
20150815,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,922
20150821,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,701
20150827,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,923
20150829,13,7,78,42,72.0,0.0004136871343301223,0.0005691519635742744,1067
20150836,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,310
20150843,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1068
20150871,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,255
20150880,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,458
20150882,23,13,138,78,132.0,0.0007682761066130844,0.0005691519635742744,459
20150890,20,19,120,114,114.0,0.0011228650788960464,0.0005691519635742744,129
20150908,10,1,60,6,54.0,5.9098162047160334e-05,0.0005691519635742744,1735
20150914,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,702
20150917,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1372
20150922,5,5,30,30,30.0,0.00029549081023580166,0.0005691519635742744,1373
20150942,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1069
20150949,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1210
20150953,20,19,120,114,114.0,0.0011228650788960464,0.0005691519635742744,130
20150971,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1676
20150977,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,703
20150984,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,704
20150992,7,4,42,24,36.0,0.00023639264818864133,0.0005691519635742744,1512
20151014,8,1,48,6,42.0,5.9098162047160334e-05,0.0005691519635742744,1736
20151023,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1374
20151026,22,15,132,90,126.0,0.000886472430707405,0.0005691519635742744,311
20151030,18,15,108,90,102.0,0.000886472430707405,0.0005691519635742744,312
20151042,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1513
20151045,19,13,114,78,108.0,0.0007682761066130844,0.0005691519635742744,460
20151050,20,17,120,102,114.0,0.0010046687548017257,0.0005691519635742744,209
20151054,19,15,114,90,108.0,0.000886472430707405,0.0005691519635742744,313
20151067,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1211
20151076,14,0,84,0,78.0,0.0,0.0,1769
20151093,7,1,42,6,36.0,5.9098162047160334e-05,0.0005691519635742744,1737
20151116,25,24,150,144,144.0,0.001418355889131848,0.0005691519635742744,41
20151119,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,610
20151123,15,7,90,42,84.0,0.0004136871343301223,0.0005691519635742744,1070
20151130,10,3,60,18,54.0,0.000177294486141481,0.0005691519635742744,1603
20151136,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1514
20151141,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1212
20151143,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,924
20151148,14,9,84,54,78.0,0.000531883458424443,0.0005691519635742744,818
20151157,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1604
20151160,13,0,78,0,132.0,0.0,0.0,1770
20151161,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1375
20151162,7,4,42,24,36.0,0.00023639264818864133,0.0005691519635742744,1515
20151163,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,925
20151164,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,926
20151170,11,4,66,24,60.0,0.00023639264818864133,0.0005691519635742744,1516
20151172,10,4,60,24,54.0,0.00023639264818864133,0.0005691519635742744,1517
20151175,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,705
20151178,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,314
20160006,14,9,84,54,78.0,0.000531883458424443,0.0005691519635742744,819
20160012,7,4,42,24,36.0,0.00023639264818864133,0.0005691519635742744,1518
20160030,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,611
20160037,42,18,252,108,264.0,0.001063766916848886,0.0005691519635742744,168
20160048,13,10,78,60,72.0,0.0005909816204716033,0.0005691519635742744,706
20160051,16,14,96,84,90.0,0.0008273742686602446,0.0005691519635742744,392
20160068,11,8,66,48,60.0,0.00047278529637728267,0.0005691519635742744,927
20160075,11,3,66,18,60.0,0.000177294486141481,0.0005691519635742744,1605
20160080,11,5,66,30,60.0,0.00029549081023580166,0.0005691519635742744,1376
20160093,22,13,132,78,126.0,0.0007682761066130844,0.0005691519635742744,461
20160102,13,6,78,36,72.0,0.000354588972282962,0.0005691519635742744,1213
20160104,25,20,150,120,150.0,0.0011819632409432066,0.0005691519635742744,102
20160127,14,13,84,78,78.0,0.0007682761066130844,0.0005691519635742744,462
20160132,21,16,126,96,126.0,0.0009455705927545653,0.0005691519635742744,256
20160135,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1071
20160139,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,393
20160145,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,315
20160161,26,17,156,102,150.0,0.0010046687548017257,0.0005691519635742744,210
20160162,8,5,48,30,42.0,0.00029549081023580166,0.0005691519635742744,1377
20160168,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1214
20160176,32,30,192,180,186.0,0.00177294486141481,0.0005691519635742744,8
20160186,25,8,150,48,144.0,0.00047278529637728267,0.0005691519635742744,928
20160195,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1072
20160199,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,612
20160232,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,820
20160248,5,0,30,0,24.0,0.0,0.0,1771
20160253,15,6,90,36,84.0,0.000354588972282962,0.0005691519635742744,1215
20160268,8,5,48,30,42.0,0.00029549081023580166,0.0005691519635742744,1378
20160281,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1379
20160288,29,23,174,138,174.0,0.0013592577270846876,0.0005691519635742744,53
20160293,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1216
20160314,9,7,54,42,54.0,0.0004136871343301223,0.0005691519635742744,1073
20160315,18,14,108,84,102.0,0.0008273742686602446,0.0005691519635742744,394
20160317,21,20,126,120,120.0,0.0011819632409432066,0.0005691519635742744,103
20160330,14,7,84,42,78.0,0.0004136871343301223,0.0005691519635742744,1074
20160336,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,257
20160337,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,929
20160340,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1380
20160343,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1381
20160344,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1382
20160348,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,930
20160365,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,613
20160368,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1383
20160380,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1384
20160395,9,5,54,30,48.0,0.00029549081023580166,0.0005691519635742744,1385
20160404,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,614
20160411,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1217
20160414,22,21,132,126,126.0,0.001241061402990367,0.0005691519635742744,79
20160429,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1677
20160443,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,821
20160453,26,22,156,132,156.0,0.0013001595650375274,0.0005691519635742744,65
20160465,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1075
20160486,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1218
20160487,27,26,162,156,156.0,0.0015365522132261688,0.0005691519635742744,23
20160490,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,931
20160498,14,13,84,78,78.0,0.0007682761066130844,0.0005691519635742744,463
20160516,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1076
20160523,24,12,144,72,138.0,0.000709177944565924,0.0005691519635742744,521
20160527,20,17,120,102,114.0,0.0010046687548017257,0.0005691519635742744,211
20160539,9,2,54,12,48.0,0.00011819632409432067,0.0005691519635742744,1678
20160546,19,4,114,24,108.0,0.00023639264818864133,0.0005691519635742744,1519
20160555,30,12,180,72,174.0,0.000709177944565924,0.0005691519635742744,522
20160565,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1219
20160579,15,11,90,66,84.0,0.0006500797825187637,0.0005691519635742744,615
20160587,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,395
20160599,14,8,84,48,78.0,0.00047278529637728267,0.0005691519635742744,932
20160601,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,464
20160609,12,6,72,36,66.0,0.000354588972282962,0.0005691519635742744,1220
20160610,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1077
20160619,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,616
20160627,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1221
20160630,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,617
20160644,20,12,120,72,120.0,0.000709177944565924,0.0005691519635742744,523
20160647,22,15,132,90,126.0,0.000886472430707405,0.0005691519635742744,316
20160649,14,5,84,30,78.0,0.00029549081023580166,0.0005691519635742744,1386
20160692,18,10,108,60,150.0,0.0005909816204716033,0.0005691519635742744,707
20160696,14,7,84,42,78.0,0.0004136871343301223,0.0005691519635742744,1078
20160703,14,5,84,30,78.0,0.00029549081023580166,0.0005691519635742744,1387
20160711,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,933
20160715,7,1,42,6,36.0,5.9098162047160334e-05,0.0005691519635742744,1738
20160721,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,618
20160729,11,7,66,42,60.0,0.0004136871343301223,0.0005691519635742744,1079
20160735,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,708
20160738,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1520
20160742,26,19,156,114,210.0,0.0011228650788960464,0.0005691519635742744,131
20160746,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1521
20160748,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1679
20160754,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,822
20160758,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1080
20160760,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,823
20160766,5,1,30,6,24.0,5.9098162047160334e-05,0.0005691519635742744,1739
20160775,22,22,132,132,132.0,0.0013001595650375274,0.0005691519635742744,66
20160788,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,709
20160797,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,824
20160800,23,22,138,132,132.0,0.0013001595650375274,0.0005691519635742744,67
20160815,14,1,84,6,78.0,5.9098162047160334e-05,0.0005691519635742744,1740
20160827,25,19,150,114,144.0,0.0011228650788960464,0.0005691519635742744,132
20160840,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1680
