representation,bin_x_center_km,bin_y_center_km,eligible_states_total,states_with_spatial_support,evaluated_state_cells,q95_exceedance_cells,q95_state_normalized_mass,q95_probability_mass
motion_relative,-825.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,-775.0,-825.0,23050,417,417,22,0.040167178958654404,2.3738061827316415e-06
motion_relative,-725.0,-825.0,23050,21294,47698,2990,10.382006645202637,0.000613557465840131
motion_relative,-675.0,-825.0,23050,21367,88325,5617,18.885631561279297,0.0011161059373989701
motion_relative,-625.0,-825.0,23050,21392,89030,5890,13.830229759216309,0.0008173410897143185
motion_relative,-575.0,-825.0,23050,21417,89704,6102,13.848234176635742,0.0008184050675481558
motion_relative,-525.0,-825.0,23050,21436,90141,6335,13.567185401916504,0.0008017956279218197
motion_relative,-475.0,-825.0,23050,21465,90970,6626,12.09303092956543,0.0007146758143790066
motion_relative,-425.0,-825.0,23050,21486,91529,6850,13.05350399017334,0.0007714380044490099
motion_relative,-375.0,-825.0,23050,21524,92027,6885,12.099629402160645,0.0007150657474994659
motion_relative,-325.0,-825.0,23050,21544,92721,6842,12.622207641601562,0.0007459491607733071
motion_relative,-275.0,-825.0,23050,21576,93325,6819,11.129045486450195,0.0006577060557901859
motion_relative,-225.0,-825.0,23050,21608,93935,6901,11.606523513793945,0.0006859241402707994
motion_relative,-175.0,-825.0,23050,21619,94321,6854,10.837486267089844,0.0006404754240065813
motion_relative,-125.0,-825.0,23050,21637,95161,6580,9.756113052368164,0.0005765683017671108
motion_relative,-75.0,-825.0,23050,21666,95995,6496,9.884366035461426,0.000584147812332958
motion_relative,-25.0,-825.0,23050,21689,96457,6111,9.256074905395508,0.0005470169708132744
motion_relative,25.0,-825.0,23050,21709,97269,5757,7.844503879547119,0.0004635957011487335
motion_relative,75.0,-825.0,23050,21729,97793,5490,8.241559028625488,0.00048706092638894916
motion_relative,125.0,-825.0,23050,21741,98202,5092,7.145158290863037,0.000422265671659261
motion_relative,175.0,-825.0,23050,21764,99124,4776,7.635046482086182,0.00045121717266738415
motion_relative,225.0,-825.0,23050,21772,100082,4409,7.941364288330078,0.00046931998804211617
motion_relative,275.0,-825.0,23050,21800,100240,3992,6.996036052703857,0.0004134528280701488
motion_relative,325.0,-825.0,23050,21815,100823,3741,7.027519702911377,0.0004153134359512478
motion_relative,375.0,-825.0,23050,21822,101689,3524,6.641456604003906,0.0003924978373106569
motion_relative,425.0,-825.0,23050,21816,102207,3324,7.042418479919434,0.00041619394323788583
motion_relative,475.0,-825.0,23050,21824,102748,3239,7.573252201080322,0.0004475652240216732
motion_relative,525.0,-825.0,23050,21828,103518,3148,8.435297012329102,0.00049851048970595
motion_relative,575.0,-825.0,23050,21824,103800,3127,9.402307510375977,0.000555659004021436
motion_relative,625.0,-825.0,23050,21820,104572,3225,11.533679008483887,0.0006816191598773003
motion_relative,675.0,-825.0,23050,21813,105017,3327,15.145694732666016,0.0008950826013460755
motion_relative,725.0,-825.0,23050,21739,57074,1861,13.63952350616455,0.0008060706895776093
motion_relative,775.0,-825.0,23050,520,520,15,0.08770740032196045,5.183345365367131e-06
motion_relative,825.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,875.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,925.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,975.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,1025.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-825.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,-925.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,-875.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,-825.0,-775.0,23050,397,397,23,0.10872329026460648,6.4253458731400315e-06
motion_relative,-775.0,-775.0,23050,21204,52615,3398,9.513458251953125,0.0005622278549708426
motion_relative,-725.0,-775.0,23050,21244,87620,5891,18.099660873413086,0.0010696565732359886
motion_relative,-675.0,-775.0,23050,21269,88484,6067,14.91457748413086,0.0008814239990897477
motion_relative,-625.0,-775.0,23050,21300,88660,6389,13.451509475708008,0.0007949593709781766
motion_relative,-575.0,-775.0,23050,21316,89481,6637,13.559840202331543,0.000801361515186727
motion_relative,-525.0,-775.0,23050,21354,90046,6973,12.966394424438477,0.000766290002502501
motion_relative,-475.0,-775.0,23050,21378,90687,7225,12.282795906066895,0.0007258905679918826
motion_relative,-425.0,-775.0,23050,21408,91106,7486,14.254984855651855,0.0008424433181062341
motion_relative,-375.0,-775.0,23050,21430,91579,7622,11.7811918258667,0.0006962466868571937
motion_relative,-325.0,-775.0,23050,21450,92338,7654,12.912148475646973,0.0007630841573700309
motion_relative,-275.0,-775.0,23050,21468,93094,7828,12.493524551391602,0.0007383442716673017
motion_relative,-225.0,-775.0,23050,21496,93759,7880,12.795969009399414,0.000756218156311661
motion_relative,-175.0,-775.0,23050,21527,94298,7667,11.508325576782227,0.0006801208364777267
motion_relative,-125.0,-775.0,23050,21557,94840,7429,10.649476051330566,0.0006293643964454532
motion_relative,-75.0,-775.0,23050,21579,95370,7310,11.686430931091309,0.000690646527800709
motion_relative,-25.0,-775.0,23050,21610,96469,6971,10.014223098754883,0.0005918220849707723
motion_relative,25.0,-775.0,23050,21636,97079,6649,10.427477836608887,0.0006162446807138622
motion_relative,75.0,-775.0,23050,21647,97408,6224,8.0868558883667,0.0004779182781931013
motion_relative,125.0,-775.0,23050,21656,98066,5665,7.051161766052246,0.0004167106526438147
motion_relative,175.0,-775.0,23050,21682,98779,5211,7.453615665435791,0.0004404949431773275
motion_relative,225.0,-775.0,23050,21691,99567,4770,7.084092617034912,0.000418656796682626
motion_relative,275.0,-775.0,23050,21710,100206,4263,6.942917823791504,0.0004103136307094246
motion_relative,325.0,-775.0,23050,21718,100618,3949,6.087106227874756,0.00035973676131106913
motion_relative,375.0,-775.0,23050,21717,101187,3700,6.643496036529541,0.00039261835627257824
motion_relative,425.0,-775.0,23050,21733,102065,3388,5.8407673835754395,0.0003451785887591541
motion_relative,475.0,-775.0,23050,21726,102678,3219,8.602953910827637,0.0005084187141619623
motion_relative,525.0,-775.0,23050,21748,103296,3033,7.288572311401367,0.00043074117274954915
motion_relative,575.0,-775.0,23050,21762,103806,3059,8.971855163574219,0.0005302201025187969
motion_relative,625.0,-775.0,23050,21739,104435,3172,9.75607681274414,0.000576566148083657
motion_relative,675.0,-775.0,23050,21725,105245,3313,12.082929611206055,0.0007140788366086781
motion_relative,725.0,-775.0,23050,21711,105692,3286,16.043354034423828,0.0009481326560489833
motion_relative,775.0,-775.0,23050,21657,63685,2052,12.295252799987793,0.0007266267784871161
motion_relative,825.0,-775.0,23050,452,452,18,0.06348992884159088,3.752137672563549e-06
motion_relative,875.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,925.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,975.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,1025.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-775.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,-925.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,-875.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,-825.0,-725.0,23050,21084,46431,2973,9.94289779663086,0.0005876069189980626
motion_relative,-775.0,-725.0,23050,21142,86973,5844,16.02458953857422,0.00094702368369326
motion_relative,-725.0,-725.0,23050,21162,87422,6248,13.933465957641602,0.0008234421256929636
motion_relative,-675.0,-725.0,23050,21184,87692,6502,13.336095809936523,0.0007881386554799974
motion_relative,-625.0,-725.0,23050,21209,88651,6794,11.740375518798828,0.0006938345613889396
motion_relative,-575.0,-725.0,23050,21248,89183,7218,13.158939361572266,0.0007776690181344748
motion_relative,-525.0,-725.0,23050,21274,89941,7726,13.914758682250977,0.0008223365875892341
motion_relative,-475.0,-725.0,23050,21294,90311,8128,15.025012969970703,0.0008879505330696702
motion_relative,-425.0,-725.0,23050,21314,90798,8284,12.6018705368042,0.0007447472889907658
motion_relative,-375.0,-725.0,23050,21341,91582,8500,12.525999069213867,0.0007402634364552796
motion_relative,-325.0,-725.0,23050,21360,92188,8741,12.625057220458984,0.0007461176137439907
motion_relative,-275.0,-725.0,23050,21384,92830,8770,12.71859359741211,0.0007516454206779599
motion_relative,-225.0,-725.0,23050,21407,93178,8764,13.02345085144043,0.0007696619140915573
motion_relative,-175.0,-725.0,23050,21427,93865,8803,11.700342178344727,0.0006914686528034508
motion_relative,-125.0,-725.0,23050,21459,94638,8656,10.913101196289062,0.00064494414255023
motion_relative,-75.0,-725.0,23050,21496,95497,8468,11.818815231323242,0.0006984701612964272
motion_relative,-25.0,-725.0,23050,21513,95888,7950,10.166152954101562,0.0006008009077049792
motion_relative,25.0,-725.0,23050,21545,96583,7492,9.56285285949707,0.000565146969165653
motion_relative,75.0,-725.0,23050,21556,97177,7037,9.574284553527832,0.0005658225272782147
motion_relative,125.0,-725.0,23050,21578,98083,6379,7.700107574462891,0.0004550621670205146
motion_relative,175.0,-725.0,23050,21586,98699,5861,6.909631729125977,0.000408346502808854
motion_relative,225.0,-725.0,23050,21594,98962,5230,8.002594947814941,0.00047293861280195415
motion_relative,275.0,-725.0,23050,21606,99798,4678,6.057096004486084,0.00035796320298686624
motion_relative,325.0,-725.0,23050,21611,100534,4211,5.409631729125977,0.0003196992620360106
motion_relative,375.0,-725.0,23050,21627,100985,3782,5.518028259277344,0.0003261052770540118
motion_relative,425.0,-725.0,23050,21634,101761,3542,5.24228572845459,0.0003098094020970166
motion_relative,475.0,-725.0,23050,21634,102373,3330,6.318179130554199,0.0003733927442226559
motion_relative,525.0,-725.0,23050,21645,102912,3106,6.960053443908691,0.0004113263275939971
motion_relative,575.0,-725.0,23050,21663,103633,3063,6.125881671905518,0.00036202830960974097
motion_relative,625.0,-725.0,23050,21662,104337,3156,8.655601501464844,0.0005115300882607698
motion_relative,675.0,-725.0,23050,21652,104589,3124,8.670003890991211,0.0005123812588863075
motion_relative,725.0,-725.0,23050,21630,105409,3209,12.91203784942627,0.0007630776381120086
motion_relative,775.0,-725.0,23050,21611,105520,3358,18.045934677124023,0.0010664814617484808
motion_relative,825.0,-725.0,23050,21544,57294,1806,10.942209243774414,0.0006466643535532057
motion_relative,875.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,925.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,975.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,1025.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-725.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,-925.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,-875.0,-675.0,23050,19931,31323,2022,5.615021228790283,0.00033183739287778735
motion_relative,-825.0,-675.0,23050,21022,86161,5715,17.40721893310547,0.0010287344921380281
motion_relative,-775.0,-675.0,23050,21055,86547,6191,13.796330451965332,0.0008153376984409988
motion_relative,-725.0,-675.0,23050,21072,87194,6663,13.530576705932617,0.000799632107373327
motion_relative,-675.0,-675.0,23050,21105,87713,7022,12.823943138122559,0.0007578713702969253
motion_relative,-625.0,-675.0,23050,21136,88142,7453,12.335919380187988,0.0007290300563909113
motion_relative,-575.0,-675.0,23050,21163,88886,7961,13.961280822753906,0.0008250859682448208
motion_relative,-525.0,-675.0,23050,21174,89604,8557,14.166705131530762,0.00083722616545856
motion_relative,-475.0,-675.0,23050,21199,90059,9040,13.933934211730957,0.0008234698325395584
motion_relative,-425.0,-675.0,23050,21224,90501,9246,13.157835960388184,0.0007776038255542517
motion_relative,-375.0,-675.0,23050,21249,91270,9613,14.438169479370117,0.0008532691863365471
motion_relative,-325.0,-675.0,23050,21272,92044,9885,14.80072021484375,0.0008746952516958117
motion_relative,-275.0,-675.0,23050,21292,92429,10084,14.617700576782227,0.0008638791623525321
motion_relative,-225.0,-675.0,23050,21305,92926,10144,16.077003479003906,0.000950121262576431
motion_relative,-175.0,-675.0,23050,21329,93641,10121,15.391416549682617,0.0009096043067984283
motion_relative,-125.0,-675.0,23050,21357,94281,9866,12.857757568359375,0.0007598697557114065
motion_relative,-75.0,-675.0,23050,21387,94879,9483,12.845169067382812,0.0007591258035972714
motion_relative,-25.0,-675.0,23050,21410,95602,9145,12.146444320678711,0.0007178324740380049
motion_relative,25.0,-675.0,23050,21430,96297,8580,12.073246955871582,0.0007135065970942378
motion_relative,75.0,-675.0,23050,21459,97009,8000,12.242890357971191,0.0007235322264023125
motion_relative,125.0,-675.0,23050,21488,97692,7279,9.983922004699707,0.0005900313844904304
motion_relative,175.0,-675.0,23050,21503,98288,6399,9.151656150817871,0.0005408459692262113
motion_relative,225.0,-675.0,23050,21508,99071,5802,8.388365745544434,0.0004957369528710842
motion_relative,275.0,-675.0,23050,21514,99412,5150,6.925288200378418,0.000409271742682904
motion_relative,325.0,-675.0,23050,21530,100283,4465,5.703923225402832,0.00033709133276715875
motion_relative,375.0,-675.0,23050,21539,100976,3963,4.968990325927734,0.0002936581731773913
motion_relative,425.0,-675.0,23050,21552,101463,3611,4.813444137573242,0.00028446567011997104
motion_relative,475.0,-675.0,23050,21552,102059,3454,5.600244522094727,0.00033096413244493306
motion_relative,525.0,-675.0,23050,21549,102801,3228,6.07025671005249,0.000358740973751992
motion_relative,575.0,-675.0,23050,21559,103292,3066,7.078711032867432,0.0004183387500233948
motion_relative,625.0,-675.0,23050,21565,104239,3017,6.163372039794922,0.0003642439260147512
motion_relative,675.0,-675.0,23050,21543,104447,2960,6.876063823699951,0.00040636269841343164
motion_relative,725.0,-675.0,23050,21536,104775,3080,11.339892387390137,0.0006701667443849146
motion_relative,775.0,-675.0,23050,21504,105455,3209,11.977639198303223,0.0007078563794493675
motion_relative,825.0,-675.0,23050,21477,106102,3295,14.552518844604492,0.0008600270375609398
motion_relative,875.0,-675.0,23050,21095,38985,1229,9.64565658569336,0.0005700404872186482
motion_relative,925.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,975.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,1025.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-675.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-625.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-625.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,-625.0,23050,0,0,0,0.0,0.0
motion_relative,-925.0,-625.0,23050,11078,12255,796,2.3387415409088135,0.00013821531319990754
motion_relative,-875.0,-625.0,23050,20890,81458,5317,15.753727912902832,0.0009310162859037519
motion_relative,-825.0,-625.0,23050,20929,85511,6050,15.253093719482422,0.0009014296811074018
motion_relative,-775.0,-625.0,23050,20960,86406,6556,14.807438850402832,0.0008750923443585634
motion_relative,-725.0,-625.0,23050,20989,86849,7106,14.712700843811035,0.0008694934658706188
motion_relative,-675.0,-625.0,23050,21015,87496,7588,12.249161720275879,0.0007239028345793486
motion_relative,-625.0,-625.0,23050,21046,87960,8178,12.94482135772705,0.0007650150801055133
motion_relative,-575.0,-625.0,23050,21064,88728,8864,14.26272964477539,0.0008429010049439967
motion_relative,-525.0,-625.0,23050,21086,89187,9539,15.373445510864258,0.0009085422498174012
motion_relative,-475.0,-625.0,23050,21111,89873,10071,15.290547370910645,0.0009036431438289583
motion_relative,-425.0,-625.0,23050,21121,90429,10365,15.691279411315918,0.0009273256873711944
motion_relative,-375.0,-625.0,23050,21153,90878,10687,16.154495239257812,0.0009547008667141199
motion_relative,-325.0,-625.0,23050,21167,91473,11103,15.950994491577148,0.0009426743490621448
motion_relative,-275.0,-625.0,23050,21185,92101,11234,15.822882652282715,0.0009351031621918082
motion_relative,-225.0,-625.0,23050,21204,92691,11436,16.46685791015625,0.0009731609025038779
motion_relative,-175.0,-625.0,23050,21236,93198,11372,16.567110061645508,0.000979085685685277
motion_relative,-125.0,-625.0,23050,21269,93950,11109,15.588127136230469,0.000921229540836066
motion_relative,-75.0,-625.0,23050,21290,94678,10770,14.914986610412598,0.0008814482134766877
motion_relative,-25.0,-625.0,23050,21312,95429,10256,15.246119499206543,0.0009010175126604736
motion_relative,25.0,-625.0,23050,21331,95836,9638,12.521597862243652,0.0007400033064186573
motion_relative,75.0,-625.0,23050,21347,96475,8898,11.98395824432373,0.0007082298398017883
motion_relative,125.0,-625.0,23050,21378,97110,8010,10.697551727294922,0.0006322055705823004
motion_relative,175.0,-625.0,23050,21401,98104,7163,9.657792091369629,0.0005707577220164239
motion_relative,225.0,-625.0,23050,21412,98689,6349,8.664084434509277,0.0005120314308442175
motion_relative,275.0,-625.0,23050,21428,99176,5512,6.892458438873291,0.0004073315649293363
motion_relative,325.0,-625.0,23050,21430,99617,4846,6.185633659362793,0.0003655595355667174
motion_relative,375.0,-625.0,23050,21450,100536,4229,5.551339149475098,0.00032807388924993575
motion_relative,425.0,-625.0,23050,21465,101188,3663,5.585085391998291,0.0003300682292319834
motion_relative,475.0,-625.0,23050,21461,101923,3448,6.023537635803223,0.0003559799515642226
motion_relative,525.0,-625.0,23050,21474,102409,3171,4.9258036613464355,0.00029110591276548803
motion_relative,575.0,-625.0,23050,21461,103172,3038,5.374748229980469,0.0003176376922056079
motion_relative,625.0,-625.0,23050,21457,103637,2869,5.209296226501465,0.0003078597947023809
motion_relative,675.0,-625.0,23050,21449,104104,2855,6.203681945800781,0.0003666261618491262
motion_relative,725.0,-625.0,23050,21422,104726,2917,6.965084075927734,0.00041162362322211266
motion_relative,775.0,-625.0,23050,21415,105165,3125,10.400437355041504,0.0006146466475911438
motion_relative,825.0,-625.0,23050,21402,105597,3236,13.527961730957031,0.0007994775660336018
motion_relative,875.0,-625.0,23050,21357,101478,3200,19.332015991210938,0.0011424864642322063
motion_relative,925.0,-625.0,23050,13657,15359,506,2.9370357990264893,0.0001735733967507258
motion_relative,975.0,-625.0,23050,0,0,0,0.0,0.0
motion_relative,1025.0,-625.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-625.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-575.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-575.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,-575.0,23050,200,200,16,0.03453639894723892,2.041037532762857e-06
motion_relative,-925.0,-575.0,23050,20748,63081,3955,14.216129302978516,0.0008401470258831978
motion_relative,-875.0,-575.0,23050,20794,84611,5883,14.441819190979004,0.0008534848457202315
motion_relative,-825.0,-575.0,23050,20832,85457,6381,11.738940238952637,0.0006937496946193278
motion_relative,-775.0,-575.0,23050,20860,85904,6911,12.045987129211426,0.0007118956418707967
motion_relative,-725.0,-575.0,23050,20888,86537,7534,12.043164253234863,0.0007117288187146187
motion_relative,-675.0,-575.0,23050,20916,87018,8288,12.685127258300781,0.0007496676407754421
motion_relative,-625.0,-575.0,23050,20948,87889,9021,13.563777923583984,0.0008015942294150591
motion_relative,-575.0,-575.0,23050,20975,88414,9615,15.278586387634277,0.0009029362699948251
motion_relative,-525.0,-575.0,23050,21004,88897,10313,15.56489086151123,0.0009198563639074564
motion_relative,-475.0,-575.0,23050,21020,89380,10936,16.511837005615234,0.0009758191299624741
motion_relative,-425.0,-575.0,23050,21031,89925,11571,16.442821502685547,0.0009717404027469456
motion_relative,-375.0,-575.0,23050,21048,90525,11892,17.407752990722656,0.0010287660406902432
motion_relative,-325.0,-575.0,23050,21072,91190,12342,18.957935333251953,0.0011203789617866278
motion_relative,-275.0,-575.0,23050,21095,91804,12589,17.688636779785156,0.0010453658178448677
motion_relative,-225.0,-575.0,23050,21111,92190,12701,18.422504425048828,0.0010887359967455268
motion_relative,-175.0,-575.0,23050,21130,93008,12713,18.50967788696289,0.001093887840397656
motion_relative,-125.0,-575.0,23050,21154,93757,12572,18.92070770263672,0.0011181789450347424
motion_relative,-75.0,-575.0,23050,21179,94251,11973,17.104084014892578,0.0010108198039233685
motion_relative,-25.0,-575.0,23050,21199,94935,11362,16.433740615844727,0.0009712037281133235
motion_relative,25.0,-575.0,23050,21221,95433,10677,16.852663040161133,0.0009959612507373095
motion_relative,75.0,-575.0,23050,21243,96525,9899,13.853508949279785,0.0008187168277800083
motion_relative,125.0,-575.0,23050,21270,96857,8986,12.087966918945312,0.0007143765687942505
motion_relative,175.0,-575.0,23050,21306,97586,8010,10.291141510009766,0.0006081874598748982
motion_relative,225.0,-575.0,23050,21315,98410,7079,9.356998443603516,0.0005529813352040946
motion_relative,275.0,-575.0,23050,21337,98899,6155,8.393513679504395,0.000496041146107018
motion_relative,325.0,-575.0,23050,21341,99560,5295,7.190393447875977,0.0004249389749020338
motion_relative,375.0,-575.0,23050,21357,100250,4516,6.3350324630737305,0.00037438873550854623
motion_relative,425.0,-575.0,23050,21387,101128,3850,5.650820255279541,0.00033395306672900915
motion_relative,475.0,-575.0,23050,21387,101572,3421,5.47487211227417,0.00032355485018342733
motion_relative,525.0,-575.0,23050,21388,102371,3094,4.785276412963867,0.00028280101832933724
motion_relative,575.0,-575.0,23050,21378,102906,2859,4.5149827003479,0.0002668271481525153
motion_relative,625.0,-575.0,23050,21367,103131,2723,5.15902853012085,0.0003048890794161707
motion_relative,675.0,-575.0,23050,21351,103933,2674,5.359956741333008,0.0003167635586578399
motion_relative,725.0,-575.0,23050,21334,104512,2769,5.21287727355957,0.00030807143775746226
motion_relative,775.0,-575.0,23050,21315,105009,2918,7.468242645263672,0.00044135935604572296
motion_relative,825.0,-575.0,23050,21281,105264,3070,10.091134071350098,0.0005963674047961831
motion_relative,875.0,-575.0,23050,21270,105923,3209,12.682889938354492,0.0007495353929698467
motion_relative,925.0,-575.0,23050,21208,79428,2481,11.685805320739746,0.000690609507728368
motion_relative,975.0,-575.0,23050,280,280,16,0.06234772503376007,3.6846354305453133e-06
motion_relative,1025.0,-575.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-575.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-525.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-525.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,-525.0,23050,18228,27565,1615,5.738069534301758,0.00033910933416336775
motion_relative,-925.0,-525.0,23050,20669,83898,5391,15.634323120117188,0.0009239596547558904
motion_relative,-875.0,-525.0,23050,20689,84344,6084,12.500143051147461,0.0007387353689409792
motion_relative,-825.0,-525.0,23050,20725,85097,6700,11.64631175994873,0.0006882755551487207
motion_relative,-775.0,-525.0,23050,20762,85593,7185,10.675329208374023,0.0006308922893367708
motion_relative,-725.0,-525.0,23050,20800,86287,7969,11.212621688842773,0.0006626452668569982
motion_relative,-675.0,-525.0,23050,20824,86849,9013,13.596534729003906,0.0008035300998017192
motion_relative,-625.0,-525.0,23050,20846,87287,9726,14.21275520324707,0.0008399476064369082
motion_relative,-575.0,-525.0,23050,20868,87886,10418,15.530133247375488,0.0009178022155538201
motion_relative,-525.0,-525.0,23050,20879,88660,11300,16.340003967285156,0.0009656641050241888
motion_relative,-475.0,-525.0,23050,20913,88930,12066,17.78357696533203,0.0010509765706956387
motion_relative,-425.0,-525.0,23050,20940,89590,12837,18.69120216369629,0.001104615512304008
motion_relative,-375.0,-525.0,23050,20966,90373,13211,19.513532638549805,0.001153213786892593
motion_relative,-325.0,-525.0,23050,20983,90890,13451,22.078380584716797,0.0013047915417701006
motion_relative,-275.0,-525.0,23050,21004,91317,13934,20.361722946166992,0.0012033402454108
motion_relative,-225.0,-525.0,23050,21019,92096,14060,20.487089157104492,0.0012107491493225098
motion_relative,-175.0,-525.0,23050,21031,92612,14004,20.877302169799805,0.001233810093253851
motion_relative,-125.0,-525.0,23050,21055,93232,13775,21.12188148498535,0.0012482642196118832
motion_relative,-75.0,-525.0,23050,21084,94127,13188,19.5275936126709,0.0011540447594597936
motion_relative,-25.0,-525.0,23050,21092,94536,12577,18.76840591430664,0.001109178178012371
motion_relative,25.0,-525.0,23050,21107,95249,11810,17.35310173034668,0.0010255363304167986
motion_relative,75.0,-525.0,23050,21132,95716,10914,15.383140563964844,0.0009091152460314333
motion_relative,125.0,-525.0,23050,21162,96601,9862,12.971351623535156,0.0007665829616598785
motion_relative,175.0,-525.0,23050,21184,97260,8893,10.874192237854004,0.0006426447071135044
motion_relative,225.0,-525.0,23050,21211,97960,7800,10.555110931396484,0.0006237875786609948
motion_relative,275.0,-525.0,23050,21246,98562,6635,8.328398704528809,0.0004921929794363678
motion_relative,325.0,-525.0,23050,21261,99418,5613,6.641404628753662,0.0003924947523046285
motion_relative,375.0,-525.0,23050,21272,100093,4870,5.940266132354736,0.000351058755768463
motion_relative,425.0,-525.0,23050,21297,100746,4157,5.9753570556640625,0.00035313257831148803
motion_relative,475.0,-525.0,23050,21298,101338,3583,5.351945400238037,0.00031629009754396975
motion_relative,525.0,-525.0,23050,21291,101839,3082,4.260342597961426,0.00025177840143442154
motion_relative,575.0,-525.0,23050,21292,102591,2869,3.9824376106262207,0.00023535471700597554
motion_relative,625.0,-525.0,23050,21280,103054,2674,3.9543607234954834,0.00023369542032014579
motion_relative,675.0,-525.0,23050,21253,103625,2569,4.233306407928467,0.00025018060114234686
motion_relative,725.0,-525.0,23050,21227,104248,2617,5.336971282958984,0.0003154051664751023
motion_relative,775.0,-525.0,23050,21205,104395,2690,5.493360996246338,0.0003246474952902645
motion_relative,825.0,-525.0,23050,21193,104998,2864,8.268586158752441,0.0004886582028120756
motion_relative,875.0,-525.0,23050,21167,105149,2970,9.536247253417969,0.0005635746056213975
motion_relative,925.0,-525.0,23050,21133,106021,3117,13.89333438873291,0.0008210704545490444
motion_relative,975.0,-525.0,23050,20125,34874,1091,7.6246562004089355,0.0004506031109485775
motion_relative,1025.0,-525.0,23050,0,0,0,0.0,0.0
motion_relative,1075.0,-525.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,-475.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,-475.0,23050,482,482,21,0.036610811948776245,2.1636315068462864e-06
motion_relative,-975.0,-475.0,23050,20524,69292,4128,12.37263298034668,0.0007311998051591218
motion_relative,-925.0,-475.0,23050,20569,83392,5495,11.979223251342773,0.0007079499773681164
motion_relative,-875.0,-475.0,23050,20602,84143,6304,12.621615409851074,0.0007459141779690981
motion_relative,-825.0,-475.0,23050,20634,84543,6907,11.768275260925293,0.0006954833515919745
motion_relative,-775.0,-475.0,23050,20663,85365,7641,11.379013061523438,0.0006724786944687366
motion_relative,-725.0,-475.0,23050,20703,85895,8299,11.906856536865234,0.0007036732276901603
motion_relative,-675.0,-475.0,23050,20726,86242,9382,14.248385429382324,0.0008420532685704529
motion_relative,-625.0,-475.0,23050,20762,87153,10613,14.801383018493652,0.0008747344254516065
motion_relative,-575.0,-475.0,23050,20777,87487,11284,16.513038635253906,0.0009758901433087885
motion_relative,-525.0,-475.0,23050,20803,88335,12354,17.998382568359375,0.0010636711958795786
motion_relative,-475.0,-475.0,23050,20819,88716,13280,19.463191986083984,0.0011502387933433056
motion_relative,-425.0,-475.0,23050,20833,89495,14057,20.78848648071289,0.001228561159223318
motion_relative,-375.0,-475.0,23050,20869,89955,14355,23.106237411499023,0.0013655360089614987
motion_relative,-325.0,-475.0,23050,20887,90654,15006,22.860456466674805,0.0013510107528418303
motion_relative,-275.0,-475.0,23050,20903,91227,15185,23.458534240722656,0.0013863560743629932
